pmid,boolean_query,rank,result_pmid,result_title
33350435,"(""hepatic stellate cells"" OR ""HSC"" OR ""hepatic stellate cell"") AND (""isolation"" OR ""isolation protocol"" OR ""isolation method"") AND (""culture"" OR ""culturing"" OR ""culture conditions"" OR ""in vitro"") AND (""quiescent"" OR ""activation"" OR ""myofibroblast"" OR ""undifferentiated phenotype"") AND (""Nycodenz"" OR ""density gradient"" OR ""flow cytometry"" OR ""purity"") AND (""liver fibrosis"" OR ""hepatic fibrosis"" OR ""fibrosis"") AND (""alpha-smooth muscle actin"" OR ""a-SMA"" OR ""collagen"" OR ""lipid droplets"" OR ""vitamin A"" OR ""retinol"" OR ""Oil Red O"" OR ""LRAT"" OR ""lecithin-retinol acyltransferase"") AND (""mouse"" OR ""mice"" OR ""murine"" OR ""Balb/c"")",7,34724252,An improved experimental method for simultaneously isolating hepatocytes and hepatic stellate cells in mouse liver infected with Echinococcus multilocularis.
30271992,"(""meiofauna"" OR ""meiobenthos"") AND (""metabarcoding"" OR ""environmental DNA"" OR ""eDNA"" OR ""high-throughput sequencing"" OR ""DNA barcoding"") AND (""biodiversity assessment"" OR ""biodiversity estimation"" OR ""species diversity"" OR ""community composition"") AND (""morphological taxonomy"" OR ""morphology-based"" OR ""molecular phylogenetic"" OR ""taxonomic methods"" OR ""comparative morphology"")",1,33141617,Multi-marker DNA metabarcoding reflects tardigrade diversity in different habitats.
30271992,"(""meiofauna"" OR ""meiobenthos"") AND (""metabarcoding"" OR ""environmental DNA"" OR ""eDNA"" OR ""high-throughput sequencing"" OR ""DNA barcoding"") AND (""biodiversity assessment"" OR ""biodiversity estimation"" OR ""species diversity"" OR ""community composition"") AND (""morphological taxonomy"" OR ""morphology-based"" OR ""molecular phylogenetic"" OR ""taxonomic methods"" OR ""comparative morphology"")",2,34019727,Scientific and budgetary trade-offs between morphological and molecular methods for deep-sea biodiversity assessment.
30271992,"(""meiofauna"" OR ""meiobenthos"") AND (""metabarcoding"" OR ""environmental DNA"" OR ""eDNA"" OR ""high-throughput sequencing"" OR ""DNA barcoding"") AND (""biodiversity assessment"" OR ""biodiversity estimation"" OR ""species diversity"" OR ""community composition"") AND (""morphological taxonomy"" OR ""morphology-based"" OR ""molecular phylogenetic"" OR ""taxonomic methods"" OR ""comparative morphology"")",3,38444725,Deep-sea meiofaunal communities in the south-eastern Levantine basin and their shaping factors - Morphological-taxonomy-free metabarcoding approach.
30271992,"(""meiofauna"" OR ""meiobenthos"") AND (""metabarcoding"" OR ""environmental DNA"" OR ""eDNA"" OR ""high-throughput sequencing"" OR ""DNA barcoding"") AND (""biodiversity assessment"" OR ""biodiversity estimation"" OR ""species diversity"" OR ""community composition"") AND (""morphological taxonomy"" OR ""morphology-based"" OR ""molecular phylogenetic"" OR ""taxonomic methods"" OR ""comparative morphology"")",4,39544386,The Core of the Matter-Importance of Identification Method and Biological Replication for Benthic Marine Monitoring.
30271992,"(""meiofauna"" OR ""meiobenthos"") AND (""metabarcoding"" OR ""environmental DNA"" OR ""eDNA"" OR ""high-throughput sequencing"" OR ""DNA barcoding"") AND (""biodiversity assessment"" OR ""biodiversity estimation"" OR ""species diversity"" OR ""community composition"") AND (""morphological taxonomy"" OR ""morphology-based"" OR ""molecular phylogenetic"" OR ""taxonomic methods"" OR ""comparative morphology"")",5,36093332,Mitochondrial cytochrome c oxidase subunit I (COI) metabarcoding of Foraminifera communities using taxon-specific primers.
30271992,"(""meiofauna"" OR ""meiobenthos"") AND (""metabarcoding"" OR ""environmental DNA"" OR ""eDNA"" OR ""high-throughput sequencing"" OR ""DNA barcoding"") AND (""biodiversity assessment"" OR ""biodiversity estimation"" OR ""species diversity"" OR ""community composition"") AND (""morphological taxonomy"" OR ""morphology-based"" OR ""molecular phylogenetic"" OR ""taxonomic methods"" OR ""comparative morphology"")",6,25093815,"The necessity of DNA taxonomy to reveal cryptic diversity and spatial distribution of meiofauna, with a focus on Nemertea."
39510801,"(""macrophage cell line"" OR ""macrophage model"" OR ""RAW264.7"" OR ""J774A.1"" OR ""iBMDM"" OR ""immortalized macrophage"" OR ""immortalised macrophage"") AND (""proteomics"" OR ""proteomic"" OR ""mass spectrometry"" OR ""protein profiling"") AND (""bone marrow-derived macrophage"" OR ""BMDM"" OR ""primary macrophage"") AND (""cell line comparison"" OR ""macrophage polarisation"" OR ""macrophage polarization"" OR ""phagocytosis"" OR ""interferon signalling"" OR ""macrophage function"" OR ""protein expression"")",1,39510801,Mass spectrometry-based proteomic exploration of diverse murine macrophage cellular models.
39510801,"(""macrophage cell line"" OR ""macrophage model"" OR ""RAW264.7"" OR ""J774A.1"" OR ""iBMDM"" OR ""immortalized macrophage"" OR ""immortalised macrophage"") AND (""proteomics"" OR ""proteomic"" OR ""mass spectrometry"" OR ""protein profiling"") AND (""bone marrow-derived macrophage"" OR ""BMDM"" OR ""primary macrophage"") AND (""cell line comparison"" OR ""macrophage polarisation"" OR ""macrophage polarization"" OR ""phagocytosis"" OR ""interferon signalling"" OR ""macrophage function"" OR ""protein expression"")",2,41178983,Nitroalkene inhibition of pro-inflammatory macrophage effector function via modulation of signaling metabolite levels.
21572423,"(""basement membrane"" AND (""sliding"" OR ""gap"" OR ""breach"" OR ""remodeling"" OR ""remodelling"" OR ""dissolution"") AND (""cell invasion"" OR ""tissue remodeling"" OR ""tissue remodelling"" OR ""cancer invasion"" OR ""development"")) OR (""basement membrane"" AND (""laminin"" OR ""type IV collagen"" OR ""collagen IV"") AND (""photobleaching"" OR ""optical highlighting"" OR ""live imaging"" OR ""in vivo imaging"")) OR (""basement membrane"" AND (""integrin"" OR ""Kank"" OR ""VAB-19"" OR ""INA-1"") AND (""invasion"" OR ""adhesion"" OR ""gap"")) OR (""Caenorhabditis elegans"" AND ""basement membrane"" AND (""vulval"" OR ""uterine"" OR ""anchor cell"" OR ""cell invasion"")) OR (""basement membrane"" AND (""RNAi"" OR ""RNA interference"") AND (""invasion"" OR ""gap"" OR ""breach"")) OR (""basement membrane gaps"" AND (""synthesis"" OR ""degradation"" OR ""sliding"" OR ""movement"")) OR (""extracellular matrix"" AND ""sliding"" AND (""invasion"" OR ""cell migration"" OR ""compartment"")) OR (""basement membrane"" AND ""laser ablation"" AND (""invasion"" OR ""remodeling""))",1,21572423,Basement membrane sliding and targeted adhesion remodels tissue boundaries during uterine-vulval attachment in Caenorhabditis elegans.
21572423,"(""basement membrane"" AND (""sliding"" OR ""gap"" OR ""breach"" OR ""remodeling"" OR ""remodelling"" OR ""dissolution"") AND (""cell invasion"" OR ""tissue remodeling"" OR ""tissue remodelling"" OR ""cancer invasion"" OR ""development"")) OR (""basement membrane"" AND (""laminin"" OR ""type IV collagen"" OR ""collagen IV"") AND (""photobleaching"" OR ""optical highlighting"" OR ""live imaging"" OR ""in vivo imaging"")) OR (""basement membrane"" AND (""integrin"" OR ""Kank"" OR ""VAB-19"" OR ""INA-1"") AND (""invasion"" OR ""adhesion"" OR ""gap"")) OR (""Caenorhabditis elegans"" AND ""basement membrane"" AND (""vulval"" OR ""uterine"" OR ""anchor cell"" OR ""cell invasion"")) OR (""basement membrane"" AND (""RNAi"" OR ""RNA interference"") AND (""invasion"" OR ""gap"" OR ""breach"")) OR (""basement membrane gaps"" AND (""synthesis"" OR ""degradation"" OR ""sliding"" OR ""movement"")) OR (""extracellular matrix"" AND ""sliding"" AND (""invasion"" OR ""cell migration"" OR ""compartment"")) OR (""basement membrane"" AND ""laser ablation"" AND (""invasion"" OR ""remodeling""))",2,39349749,The role and regulation of integrins in cell migration and invasion.
21572423,"(""basement membrane"" AND (""sliding"" OR ""gap"" OR ""breach"" OR ""remodeling"" OR ""remodelling"" OR ""dissolution"") AND (""cell invasion"" OR ""tissue remodeling"" OR ""tissue remodelling"" OR ""cancer invasion"" OR ""development"")) OR (""basement membrane"" AND (""laminin"" OR ""type IV collagen"" OR ""collagen IV"") AND (""photobleaching"" OR ""optical highlighting"" OR ""live imaging"" OR ""in vivo imaging"")) OR (""basement membrane"" AND (""integrin"" OR ""Kank"" OR ""VAB-19"" OR ""INA-1"") AND (""invasion"" OR ""adhesion"" OR ""gap"")) OR (""Caenorhabditis elegans"" AND ""basement membrane"" AND (""vulval"" OR ""uterine"" OR ""anchor cell"" OR ""cell invasion"")) OR (""basement membrane"" AND (""RNAi"" OR ""RNA interference"") AND (""invasion"" OR ""gap"" OR ""breach"")) OR (""basement membrane gaps"" AND (""synthesis"" OR ""degradation"" OR ""sliding"" OR ""movement"")) OR (""extracellular matrix"" AND ""sliding"" AND (""invasion"" OR ""cell migration"" OR ""compartment"")) OR (""basement membrane"" AND ""laser ablation"" AND (""invasion"" OR ""remodeling""))",3,34133940,Budding epithelial morphogenesis driven by cell-matrix versus cell-cell adhesion.
21572423,"(""basement membrane"" AND (""sliding"" OR ""gap"" OR ""breach"" OR ""remodeling"" OR ""remodelling"" OR ""dissolution"") AND (""cell invasion"" OR ""tissue remodeling"" OR ""tissue remodelling"" OR ""cancer invasion"" OR ""development"")) OR (""basement membrane"" AND (""laminin"" OR ""type IV collagen"" OR ""collagen IV"") AND (""photobleaching"" OR ""optical highlighting"" OR ""live imaging"" OR ""in vivo imaging"")) OR (""basement membrane"" AND (""integrin"" OR ""Kank"" OR ""VAB-19"" OR ""INA-1"") AND (""invasion"" OR ""adhesion"" OR ""gap"")) OR (""Caenorhabditis elegans"" AND ""basement membrane"" AND (""vulval"" OR ""uterine"" OR ""anchor cell"" OR ""cell invasion"")) OR (""basement membrane"" AND (""RNAi"" OR ""RNA interference"") AND (""invasion"" OR ""gap"" OR ""breach"")) OR (""basement membrane gaps"" AND (""synthesis"" OR ""degradation"" OR ""sliding"" OR ""movement"")) OR (""extracellular matrix"" AND ""sliding"" AND (""invasion"" OR ""cell migration"" OR ""compartment"")) OR (""basement membrane"" AND ""laser ablation"" AND (""invasion"" OR ""remodeling""))",4,7827749,The laminins.
21572423,"(""basement membrane"" AND (""sliding"" OR ""gap"" OR ""breach"" OR ""remodeling"" OR ""remodelling"" OR ""dissolution"") AND (""cell invasion"" OR ""tissue remodeling"" OR ""tissue remodelling"" OR ""cancer invasion"" OR ""development"")) OR (""basement membrane"" AND (""laminin"" OR ""type IV collagen"" OR ""collagen IV"") AND (""photobleaching"" OR ""optical highlighting"" OR ""live imaging"" OR ""in vivo imaging"")) OR (""basement membrane"" AND (""integrin"" OR ""Kank"" OR ""VAB-19"" OR ""INA-1"") AND (""invasion"" OR ""adhesion"" OR ""gap"")) OR (""Caenorhabditis elegans"" AND ""basement membrane"" AND (""vulval"" OR ""uterine"" OR ""anchor cell"" OR ""cell invasion"")) OR (""basement membrane"" AND (""RNAi"" OR ""RNA interference"") AND (""invasion"" OR ""gap"" OR ""breach"")) OR (""basement membrane gaps"" AND (""synthesis"" OR ""degradation"" OR ""sliding"" OR ""movement"")) OR (""extracellular matrix"" AND ""sliding"" AND (""invasion"" OR ""cell migration"" OR ""compartment"")) OR (""basement membrane"" AND ""laser ablation"" AND (""invasion"" OR ""remodeling""))",5,2191056,Fibronectin-cell interactions.
21572423,"(""basement membrane"" AND (""sliding"" OR ""gap"" OR ""breach"" OR ""remodeling"" OR ""remodelling"" OR ""dissolution"") AND (""cell invasion"" OR ""tissue remodeling"" OR ""tissue remodelling"" OR ""cancer invasion"" OR ""development"")) OR (""basement membrane"" AND (""laminin"" OR ""type IV collagen"" OR ""collagen IV"") AND (""photobleaching"" OR ""optical highlighting"" OR ""live imaging"" OR ""in vivo imaging"")) OR (""basement membrane"" AND (""integrin"" OR ""Kank"" OR ""VAB-19"" OR ""INA-1"") AND (""invasion"" OR ""adhesion"" OR ""gap"")) OR (""Caenorhabditis elegans"" AND ""basement membrane"" AND (""vulval"" OR ""uterine"" OR ""anchor cell"" OR ""cell invasion"")) OR (""basement membrane"" AND (""RNAi"" OR ""RNA interference"") AND (""invasion"" OR ""gap"" OR ""breach"")) OR (""basement membrane gaps"" AND (""synthesis"" OR ""degradation"" OR ""sliding"" OR ""movement"")) OR (""extracellular matrix"" AND ""sliding"" AND (""invasion"" OR ""cell migration"" OR ""compartment"")) OR (""basement membrane"" AND ""laser ablation"" AND (""invasion"" OR ""remodeling""))",6,30226080,Basement membrane and stroke.
21572423,"(""basement membrane"" AND (""sliding"" OR ""gap"" OR ""breach"" OR ""remodeling"" OR ""remodelling"" OR ""dissolution"") AND (""cell invasion"" OR ""tissue remodeling"" OR ""tissue remodelling"" OR ""cancer invasion"" OR ""development"")) OR (""basement membrane"" AND (""laminin"" OR ""type IV collagen"" OR ""collagen IV"") AND (""photobleaching"" OR ""optical highlighting"" OR ""live imaging"" OR ""in vivo imaging"")) OR (""basement membrane"" AND (""integrin"" OR ""Kank"" OR ""VAB-19"" OR ""INA-1"") AND (""invasion"" OR ""adhesion"" OR ""gap"")) OR (""Caenorhabditis elegans"" AND ""basement membrane"" AND (""vulval"" OR ""uterine"" OR ""anchor cell"" OR ""cell invasion"")) OR (""basement membrane"" AND (""RNAi"" OR ""RNA interference"") AND (""invasion"" OR ""gap"" OR ""breach"")) OR (""basement membrane gaps"" AND (""synthesis"" OR ""degradation"" OR ""sliding"" OR ""movement"")) OR (""extracellular matrix"" AND ""sliding"" AND (""invasion"" OR ""cell migration"" OR ""compartment"")) OR (""basement membrane"" AND ""laser ablation"" AND (""invasion"" OR ""remodeling""))",7,41928512,Specialized high-capacity mitochondria fuel cell invasion.
21572423,"(""basement membrane"" AND (""sliding"" OR ""gap"" OR ""breach"" OR ""remodeling"" OR ""remodelling"" OR ""dissolution"") AND (""cell invasion"" OR ""tissue remodeling"" OR ""tissue remodelling"" OR ""cancer invasion"" OR ""development"")) OR (""basement membrane"" AND (""laminin"" OR ""type IV collagen"" OR ""collagen IV"") AND (""photobleaching"" OR ""optical highlighting"" OR ""live imaging"" OR ""in vivo imaging"")) OR (""basement membrane"" AND (""integrin"" OR ""Kank"" OR ""VAB-19"" OR ""INA-1"") AND (""invasion"" OR ""adhesion"" OR ""gap"")) OR (""Caenorhabditis elegans"" AND ""basement membrane"" AND (""vulval"" OR ""uterine"" OR ""anchor cell"" OR ""cell invasion"")) OR (""basement membrane"" AND (""RNAi"" OR ""RNA interference"") AND (""invasion"" OR ""gap"" OR ""breach"")) OR (""basement membrane gaps"" AND (""synthesis"" OR ""degradation"" OR ""sliding"" OR ""movement"")) OR (""extracellular matrix"" AND ""sliding"" AND (""invasion"" OR ""cell migration"" OR ""compartment"")) OR (""basement membrane"" AND ""laser ablation"" AND (""invasion"" OR ""remodeling""))",8,29853176,Basement Membranes in Development and Disease.
21572423,"(""basement membrane"" AND (""sliding"" OR ""gap"" OR ""breach"" OR ""remodeling"" OR ""remodelling"" OR ""dissolution"") AND (""cell invasion"" OR ""tissue remodeling"" OR ""tissue remodelling"" OR ""cancer invasion"" OR ""development"")) OR (""basement membrane"" AND (""laminin"" OR ""type IV collagen"" OR ""collagen IV"") AND (""photobleaching"" OR ""optical highlighting"" OR ""live imaging"" OR ""in vivo imaging"")) OR (""basement membrane"" AND (""integrin"" OR ""Kank"" OR ""VAB-19"" OR ""INA-1"") AND (""invasion"" OR ""adhesion"" OR ""gap"")) OR (""Caenorhabditis elegans"" AND ""basement membrane"" AND (""vulval"" OR ""uterine"" OR ""anchor cell"" OR ""cell invasion"")) OR (""basement membrane"" AND (""RNAi"" OR ""RNA interference"") AND (""invasion"" OR ""gap"" OR ""breach"")) OR (""basement membrane gaps"" AND (""synthesis"" OR ""degradation"" OR ""sliding"" OR ""movement"")) OR (""extracellular matrix"" AND ""sliding"" AND (""invasion"" OR ""cell migration"" OR ""compartment"")) OR (""basement membrane"" AND ""laser ablation"" AND (""invasion"" OR ""remodeling""))",9,41082347,Integrin-Piezo1 Axis Drives ECM Remodeling and Invasion of 3D Breast Epithelium.
21572423,"(""basement membrane"" AND (""sliding"" OR ""gap"" OR ""breach"" OR ""remodeling"" OR ""remodelling"" OR ""dissolution"") AND (""cell invasion"" OR ""tissue remodeling"" OR ""tissue remodelling"" OR ""cancer invasion"" OR ""development"")) OR (""basement membrane"" AND (""laminin"" OR ""type IV collagen"" OR ""collagen IV"") AND (""photobleaching"" OR ""optical highlighting"" OR ""live imaging"" OR ""in vivo imaging"")) OR (""basement membrane"" AND (""integrin"" OR ""Kank"" OR ""VAB-19"" OR ""INA-1"") AND (""invasion"" OR ""adhesion"" OR ""gap"")) OR (""Caenorhabditis elegans"" AND ""basement membrane"" AND (""vulval"" OR ""uterine"" OR ""anchor cell"" OR ""cell invasion"")) OR (""basement membrane"" AND (""RNAi"" OR ""RNA interference"") AND (""invasion"" OR ""gap"" OR ""breach"")) OR (""basement membrane gaps"" AND (""synthesis"" OR ""degradation"" OR ""sliding"" OR ""movement"")) OR (""extracellular matrix"" AND ""sliding"" AND (""invasion"" OR ""cell migration"" OR ""compartment"")) OR (""basement membrane"" AND ""laser ablation"" AND (""invasion"" OR ""remodeling""))",10,34567126,Sinonasal Tissue Remodelling during Chronic Rhinosinusitis.
24218132,"(""PCR optimization"" OR ""polymerase chain reaction optimization"" OR ""PCR conditions"" OR ""GC-rich"" OR ""GC content"" OR ""high GC"") AND (""EGFR"" OR ""epidermal growth factor receptor"") AND (""promoter"" OR ""promoter region"" OR ""promoter sequence"") AND (""single nucleotide polymorphism"" OR ""SNP"" OR ""polymorphism"")",1,24218132,Optimization of PCR conditions for amplification of GC-Rich EGFR promoter sequence.
24218132,"(""PCR optimization"" OR ""polymerase chain reaction optimization"" OR ""PCR conditions"" OR ""GC-rich"" OR ""GC content"" OR ""high GC"") AND (""EGFR"" OR ""epidermal growth factor receptor"") AND (""promoter"" OR ""promoter region"" OR ""promoter sequence"") AND (""single nucleotide polymorphism"" OR ""SNP"" OR ""polymorphism"")",2,27284695,"Effects of DMSO, glycerol, betaine and their combinations in detecting single nucleotide polymorphisms of epidermal growth factor receptor (EGFR) gene promoter sequence in non-small-cell lung cancer (NSCLC) patients."
